236,100,100
5,99,101
5,99,101
5,99,105
5,101,108
5,105,111
5,115,116
5,122,126
4,87,90
5,94,95
5,104,99
5,110,109
5,115,112
5,125,116
5,128,122
5,112,88
4,112,98
4,119,98
4,121,98
7,120,102
7,116,107
7,119,102
9,114,104
9,120,102
9,112,106
9,109,113
9,109,113
9,107,114
12,103,111
10,102,108
12,102,103
12,102,111
15,102,109
13,103,109
14,106,106
14,105,112
14,102,112
16,101,108
18,103,108
17,99,110
23,96,102
22,93,103
21,98,106
20,93,101
18,93,105
21,91,101
22,90,91
20,89,94
25,93,92
28,94,94
29,102,93
28,97,100
28,95,94
30,94,99
29,94,96
27,89,96
28,89,98
28,83,98
30,79,94
34,78,90
33,76,93
32,82,96
31,83,96
31,90,101
29,91,106
32,88,107
31,91,110
29,94,108
29,89,106
29,87,101
27,83,92
29,83,91
33,84,83
30,88,81
28,93,75
31,92,69
31,94,68
29,93,72
30,89,70
29,100,71
29,94,64
29,91,67
28,87,71
31,85,71
30,84,65
27,84,65
25,80,67
27,74,70
30,76,71
31,80,70
28,81,76
28,79,84
28,78,83
34,74,87
34,74,95
39,74,94
41,72,91
48,64,90
50,65,83
53,64,81
50,63,81
56,66,81
57,61,80
55,59,82
56,63,76
55,64,77
57,63,77
64,60,76
62,57,78
62,54,86
59,59,86
67,49,82
69,46,85
69,47,85
71,44,86
71,42,80
72,42,76
80,39,77
85,40,75
92,41,74
99,40,70
99,38,61
100,38,59
99,38,57
98,36,52
99,37,54
97,38,55
96,37,55
97,37,56
98,38,58
97,41,57
99,44,58
102,45,55
102,47,55
107,49,58
104,51,58
110,51,56
111,49,56
110,51,54
111,46,54
122,40,51
129,36,46
135,33,44
130,31,44
133,30,40
132,31,42
131,30,39
132,32,32
132,33,32
136,34,30
131,34,27
132,36,24
141,38,20
142,39,19
147,33,16
141,36,18
135,36,19
143,35,21
145,36,19
145,34,21
145,33,22
153,34,22
153,34,22
159,33,21
165,34,17
173,35,17
177,33,16
186,31,17
184,30,16
182,28,15
180,30,17
182,27,17
182,28,16
184,29,14
183,27,14
188,26,14
190,27,14
187,24,11
182,22,11
185,19,12
185,18,11
182,17,13
176,18,15
182,18,14
184,18,15
190,15,14
194,12,13
197,11,12
191,9,10
187,7,9
186,6,9
197,7,8
201,7,10
205,7,10
202,6,12
206,4,13
213,4,10
215,2,10
221,2,8
223,2,7
224,2,7
224,2,8
219,1,8
227,1,8
231,1,8
231,1,9
230,1,8
226,1,7
226,1,5
229,1,5
219,1,5
225,1,5
223,1,5
235,1,4
234,1,4
253,1,3
254,1,3
248,1,3
247,1,3
252,0,2
253,0,2
262,0,1
246,0,0
