296,100,100
5,100,101
5,100,101
5,100,102
8,101,106
8,105,112
8,112,118
8,120,123
5,89,93
5,96,100
5,102,102
5,111,112
5,112,115
5,119,119
7,124,120
5,99,98
5,106,101
5,108,106
5,114,114
5,124,120
5,125,120
4,135,121
4,126,106
4,125,116
7,125,126
6,122,127
6,126,124
6,129,129
6,122,135
8,118,131
8,113,127
7,112,123
5,110,119
5,114,113
8,119,106
9,112,105
8,116,101
8,116,104
7,117,101
7,115,101
7,109,103
7,109,104
7,112,102
7,108,103
7,107,101
7,111,102
7,111,98
7,105,102
7,106,106
5,102,109
5,104,109
5,106,107
5,101,102
5,110,105
5,116,106
5,112,112
5,110,118
5,116,124
5,117,123
4,110,127
4,100,120
4,100,124
4,97,116
4,100,115
4,95,104
4,95,101
3,94,103
3,93,105
3,95,105
2,100,107
2,101,101
2,103,107
2,99,105
2,97,100
2,94,97
2,87,100
2,90,100
2,88,97
1,92,90
1,89,85
1,98,87
1,100,88
1,104,89
1,107,89
1,106,91
1,103,93
1,101,88
1,101,86
1,96,86
3,98,82
3,89,84
3,91,87
3,89,92
3,90,94
3,85,93
3,86,94
3,86,100
2,81,98
2,82,97
2,81,89
2,79,84
2,80,85
2,85,88
2,82,85
2,86,83
2,91,78
2,94,78
2,99,74
2,99,80
4,98,85
5,97,97
5,97,98
5,97,94
5,90,93
5,87,97
5,87,92
5,87,89
4,85,77
4,81,82
4,81,86
4,79,87
4,80,88
4,73,88
3,74,80
3,76,79
3,74,80
3,75,78
3,75,75
6,78,75
6,78,74
6,77,71
5,77,73
5,75,74
5,72,71
5,70,75
5,72,75
5,71,78
5,74,78
5,70,81
5,72,81
5,72,80
5,68,77
5,65,73
5,64,76
5,60,76
5,57,68
8,57,68
7,55,72
7,54,69
7,51,68
9,55,70
13,57,73
14,57,72
14,58,68
19,61,79
19,62,80
19,62,83
18,62,75
17,62,77
15,65,77
18,63,77
17,65,71
16,64,73
17,67,76
17,65,82
17,64,85
17,62,91
18,64,94
19,64,89
22,63,84
20,62,81
21,61,76
21,65,72
23,62,65
25,63,65
32,62,62
38,63,62
43,59,59
47,59,60
46,55,58
46,58,58
45,56,59
41,58,53
36,54,52
40,53,56
40,51,52
39,49,52
40,50,52
41,50,52
40,51,57
39,53,56
31,54,54
28,52,56
29,54,55
29,59,58
36,66,58
36,69,54
40,66,56
45,68,57
47,70,61
53,74,60
57,76,61
55,71,62
55,66,66
57,63,70
62,59,74
63,61,72
69,55,75
74,56,75
73,55,68
94,48,67
91,49,63
90,46,66
95,44,65
89,38,66
93,34,65
90,34,66
78,33,68
78,31,65
81,30,62
81,28,64
85,28,64
82,29,64
89,30,65
90,30,71
91,32,72
84,33,75
82,34,71
88,36,65
96,40,64
94,41,64
103,41,62
105,42,56
103,44,53
106,43,54
107,47,58
104,48,57
106,46,55
109,42,51
108,43,55
115,40,56
114,38,56
112,36,54
116,36,58
112,35,57
115,35,59
117,32,59
128,30,58
139,29,54
139,26,50
143,24,44
153,23,45
163,21,39
170,20,34
176,15,29
177,13,31
178,12,28
172,14,27
173,14,25
175,12,26
177,12,28
174,13,28
181,16,28
191,17,29
200,16,27
212,17,27
210,16,25
213,12,25
221,11,25
229,9,24
231,8,22
232,8,22
237,7,20
233,5,19
232,6,19
230,6,18
233,6,19
233,5,20
233,5,18
232,3,17
232,2,20
231,1,17
246,2,17
242,2,15
238,2,13
249,2,13
258,4,15
270,4,13
270,3,13
266,3,14
267,3,17
275,3,16
275,3,17
269,2,20
257,2,19
261,3,16
261,2,15
253,2,15
258,3,15
250,3,14
245,3,11
235,3,10
233,4,9
226,4,9
231,4,9
227,4,10
227,3,9
218,4,10
224,3,10
222,2,10
223,2,11
223,2,8
223,1,7
217,2,7
217,1,6
210,1,6
214,1,5
209,1,5
208,1,5
206,1,5
217,1,5
216,1,6
203,1,4
203,1,5
205,1,5
203,1,5
210,1,4
206,1,3
200,1,3
210,1,3
209,1,2
204,2,2
200,2,2
192,3,2
201,3,2
200,0,1
201,0,1
206,0,0
