260,100,100
5,100,100
5,99,100
5,99,101
5,100,108
5,107,113
5,114,121
5,119,131
5,94,97
5,99,101
5,106,108
5,113,119
5,120,125
5,118,128
6,129,134
4,100,110
4,106,116
4,106,118
4,111,111
4,110,111
4,115,119
4,113,120
4,107,114
4,109,112
3,110,115
3,108,115
3,115,117
6,109,117
5,109,114
6,106,109
6,107,112
6,107,113
7,107,112
7,107,114
8,109,110
8,110,115
6,107,114
8,102,108
8,96,108
9,94,113
10,97,115
10,99,111
10,94,108
10,91,112
9,91,110
9,91,114
10,88,108
10,92,110
9,89,115
9,89,117
9,88,118
9,90,120
9,94,118
9,94,126
9,91,117
11,91,117
11,88,120
13,83,118
13,83,117
15,83,117
17,84,123
17,84,126
16,86,120
16,86,122
18,84,128
18,79,131
18,77,130
15,79,123
17,74,122
14,75,123
14,79,124
19,79,114
21,81,111
22,82,105
22,84,106
24,83,111
24,83,110
27,82,105
23,81,110
21,78,117
20,73,116
18,73,118
18,78,114
19,81,113
18,81,107
17,88,109
20,86,107
25,85,102
30,82,99
30,79,101
29,73,102
35,72,102
36,63,95
37,66,87
39,69,86
40,72,83
40,78,87
40,77,84
37,72,86
37,75,88
36,76,89
34,79,87
33,78,87
33,78,82
31,78,87
30,79,86
29,76,79
30,67,74
30,65,73
31,66,70
31,63,71
33,65,67
40,61,70
43,53,72
44,54,76
47,52,78
48,56,78
50,58,80
53,57,79
48,57,77
52,58,72
52,61,75
52,68,78
57,66,79
60,73,79
62,72,76
61,66,72
59,67,69
59,69,67
59,65,71
59,63,69
60,69,74
65,66,75
67,59,77
68,57,78
67,59,78
73,58,77
76,55,80
73,48,82
73,46,81
79,45,79
83,44,80
84,44,78
84,43,76
88,45,74
93,46,69
91,48,68
88,50,65
84,48,63
88,46,56
88,46,55
91,47,55
92,47,56
95,48,55
97,47,49
100,51,51
103,47,50
102,47,44
98,45,37
101,44,36
103,43,36
105,46,35
114,38,37
115,36,39
116,34,37
116,34,39
119,33,39
123,34,36
126,36,43
122,35,38
122,30,35
127,28,39
130,28,41
131,29,39
144,29,41
148,28,39
154,31,41
153,29,40
160,33,40
167,31,37
170,30,35
161,29,28
160,26,24
173,23,23
186,21,26
188,16,27
184,19,26
194,18,28
205,19,29
205,22,29
206,23,29
210,26,27
215,22,25
215,25,25
205,24,22
203,24,20
196,23,19
205,24,19
197,21,20
209,18,17
210,15,16
208,14,16
197,12,16
202,13,15
195,14,13
203,15,10
198,16,10
197,16,9
198,12,8
203,12,10
202,11,11
201,10,10
203,10,10
204,9,9
205,8,7
198,9,7
197,7,5
196,7,6
193,9,6
201,9,7
202,10,7
200,10,6
195,10,6
193,9,5
196,8,4
195,6,4
200,7,4
197,6,4
201,5,3
208,5,3
217,4,3
219,2,3
229,4,4
238,6,4
234,7,5
235,6,6
231,7,6
221,8,7
229,8,7
220,7,8
218,6,8
221,4,8
220,4,9
220,4,10
220,2,11
216,3,11
219,2,10
213,1,12
210,1,13
206,1,12
207,1,11
202,2,12
195,1,10
194,1,11
189,1,10
188,1,8
187,1,9
186,2,9
197,1,8
208,2,8
212,2,6
213,2,7
214,3,7
223,3,7
240,4,7
240,4,6
244,3,6
248,4,4
249,5,5
257,5,7
255,6,7
247,6,7
249,7,8
246,7,8
253,5,8
257,6,6
261,4,4
252,2,4
244,2,4
244,2,5
244,2,5
233,2,6
232,1,6
236,1,7
242,1,6
240,1,7
247,1,6
247,2,5
240,2,5
236,2,5
230,3,3
232,3,3
230,4,3
229,5,3
222,3,3
229,3,3
232,4,3
237,4,2
232,4,3
231,2,3
223,1,3
227,0,3
236,0,3
238,0,3
235,0,3
231,0,3
232,0,3
229,0,3
232,0,3
234,0,1
240,0,1
237,0,1
232,0,1
236,0,1
237,0,1
235,0,1
226,0,1
221,0,1
217,0,1
219,0,1
214,0,0
