222,100,100
5,100,100
5,100,102
5,102,103
5,105,110
5,114,112
5,122,119
8,129,127
5,101,97
5,109,105
5,115,110
5,121,113
5,127,122
5,131,126
5,142,133
5,108,103
5,112,107
5,110,107
6,109,107
6,113,112
6,116,118
5,111,117
5,106,113
8,107,114
9,107,122
8,115,128
8,111,125
8,108,129
9,115,136
9,116,133
8,113,131
7,115,125
7,117,127
7,114,127
10,111,126
10,111,130
10,112,125
10,113,128
11,108,129
11,104,128
11,101,124
10,101,120
10,102,118
8,102,121
8,97,118
8,99,123
8,102,120
8,104,115
8,103,121
8,106,117
11,96,111
10,94,113
10,92,113
10,94,114
12,93,114
11,89,111
13,79,109
12,80,113
16,81,109
16,84,106
16,82,100
18,81,98
18,79,91
19,87,94
20,84,95
20,83,95
20,73,92
21,74,87
20,69,89
20,65,88
21,68,91
21,65,87
18,66,88
18,71,83
22,73,81
22,73,82
24,75,80
27,77,81
28,75,81
30,76,81
31,69,83
30,67,82
28,62,78
31,61,80
32,59,76
32,54,74
32,57,66
33,60,60
36,60,61
39,62,64
43,63,60
43,65,57
42,65,60
39,65,62
39,60,62
36,60,69
36,58,65
32,56,68
31,58,68
37,55,73
40,57,76
49,65,71
48,65,72
48,68,74
52,66,78
54,59,80
52,64,82
50,61,74
48,63,72
50,67,75
51,66,72
46,66,70
50,66,70
59,64,68
58,65,67
59,62,64
60,56,61
64,54,60
66,58,58
62,53,58
69,52,61
72,47,62
70,47,64
70,42,64
69,48,62
74,46,67
77,46,67
76,47,63
83,48,62
84,45,60
87,45,61
92,48,61
103,48,53
103,43,49
109,43,55
104,42,51
110,39,47
113,34,49
119,35,53
117,38,56
120,38,52
125,36,53
128,35,53
132,33,52
137,29,45
141,28,43
149,27,42
149,30,46
149,27,46
162,26,52
169,27,55
175,23,60
177,25,62
177,23,62
182,22,62
185,25,62
185,24,58
177,23,57
174,22,52
179,16,48
184,18,38
186,16,36
182,14,31
184,17,29
184,19,26
190,15,25
198,16,21
200,15,22
201,17,22
203,17,25
203,18,23
200,19,20
203,17,18
201,16,20
202,17,17
207,15,18
206,15,15
210,15,14
215,12,14
211,11,13
215,11,11
208,10,12
209,10,10
213,9,9
212,7,7
212,7,7
209,7,6
216,8,6
218,7,10
224,7,11
224,6,10
220,4,11
222,5,12
224,5,11
220,3,14
227,2,12
224,3,12
226,3,12
235,5,12
237,5,13
239,5,14
231,6,12
224,6,10
233,7,9
230,7,9
231,5,10
233,5,10
227,4,10
234,3,11
239,3,9
237,3,9
242,3,8
258,3,7
265,2,7
268,2,8
264,2,8
282,3,9
276,2,9
270,2,10
258,3,10
258,3,8
261,4,9
262,4,9
257,4,7
255,3,7
252,3,7
253,1,6
246,1,6
247,1,6
248,1,6
242,0,8
239,0,7
242,0,7
243,0,7
241,0,8
245,0,8
241,0,8
230,0,8
229,0,6
220,0,6
216,0,5
213,0,6
210,0,5
210,0,4
215,0,4
220,0,4
222,0,4
217,0,4
222,0,4
224,0,4
237,0,3
233,0,3
232,0,3
224,0,2
224,0,2
220,0,1
218,0,1
221,0,1
225,0,1
228,0,1
239,0,1
242,0,1
248,0,0
