5,100,101
5,100,100
5,101,100
5,102,102
5,105,103
245,100,100
5,100,100
5,100,101
5,101,103
5,103,107
5,113,110
5,116,119
5,129,129
5,89,95
5,95,100
5,106,105
5,110,107
5,109,109
5,118,119
5,121,122
2,109,101
2,109,104
2,112,106
2,118,110
4,124,121
4,129,128
4,124,129
3,101,115
3,103,124
3,100,127
3,105,132
3,106,134
3,107,129
3,108,129
3,108,131
3,117,125
3,120,127
3,115,129
1,115,129
1,119,131
1,121,131
1,110,129
1,108,131
1,103,135
1,99,138
1,98,140
1,88,137
1,87,137
1,84,130
1,75,131
1,73,131
1,75,128
1,77,126
1,69,120
1,63,119
1,65,119
1,66,120
1,67,115
1,69,121
1,63,123
1,64,121
1,66,123
1,72,126
1,78,127
1,78,133
1,79,130
1,83,129
1,84,124
1,88,122
1,85,127
1,85,127
1,80,123
1,82,122
1,79,124
1,81,129
1,78,130
1,72,130
1,78,129
1,78,136
1,74,140
1,71,141
1,74,142
1,73,145
1,71,144
1,70,144
1,70,142
1,68,142
1,71,130
1,68,132
1,68,129
1,66,129
1,61,122
1,65,122
1,60,123
1,61,124
1,66,122
1,64,125
1,66,124
1,64,119
1,60,115
1,59,114
1,57,115
4,57,111
4,55,99
3,54,94
5,57,96
5,57,102
5,55,99
5,58,96
5,49,90
5,52,88
5,53,88
5,53,89
5,52,89
5,53,91
5,54,89
7,56,92
7,57,90
7,56,89
6,57,91
6,54,90
6,51,84
6,52,80
5,49,84
5,52,83
5,49,89
4,53,93
4,57,101
4,58,107
4,57,110
4,60,107
4,60,106
4,59,103
4,58,95
4,60,89
4,64,88
4,65,86
4,69,88
3,69,85
3,73,87
3,69,94
3,67,97
3,66,97
3,65,96
3,66,94
3,66,100
6,69,102
6,69,93
6,68,97
8,71,96
10,71,94
12,68,96
12,71,89
12,69,83
15,70,83
17,72,81
17,70,78
17,68,80
19,69,79
19,68,84
17,63,82
16,61,84
18,63,80
16,62,78
16,61,79
15,61,75
15,62,73
15,62,66
15,63,66
17,63,68
17,64,67
17,61,71
15,60,75
17,58,77
19,60,77
21,57,77
19,55,76
19,53,79
19,54,81
19,53,78
23,55,82
26,56,81
27,56,84
29,50,80
29,44,78
30,44,75
32,42,78
33,38,74
32,40,80
39,41,79
41,43,84
47,43,85
50,44,81
53,42,84
53,44,83
59,38,87
61,35,89
59,35,92
60,37,86
64,38,80
62,39,78
60,37,81
60,38,82
63,37,80
62,38,69
66,37,70
66,34,73
76,32,68
89,33,72
87,32,72
92,34,69
99,33,74
98,32,81
101,35,76
102,36,73
98,35,73
103,33,68
97,32,62
94,31,63
96,31,55
91,33,51
89,33,52
91,33,49
90,33,46
94,37,44
95,37,39
96,36,37
96,35,41
104,35,45
109,35,46
107,33,44
109,29,47
110,28,48
112,27,45
113,31,47
118,31,43
118,29,42
122,31,35
128,32,36
132,31,39
148,31,38
151,26,36
157,23,34
160,26,32
183,25,36
186,20,35
191,15,31
190,15,33
199,15,28
196,13,26
203,11,26
202,11,30
203,11,29
213,10,26
217,11,25
222,8,23
230,8,23
233,7,27
247,7,26
244,7,26
238,6,25
246,5,22
245,5,23
247,6,23
244,6,22
244,8,21
249,8,19
250,8,19
248,7,18
242,7,17
244,5,17
239,4,16
228,3,17
230,5,15
236,6,13
235,6,13
240,7,12
238,7,8
240,5,6
245,5,7
235,5,8
226,3,8
222,4,7
219,3,6
217,3,6
218,3,6
215,4,5
216,4,4
224,3,4
226,2,4
231,3,5
223,3,4
216,3,4
216,1,3
232,1,2
224,1,2
232,1,2
231,1,2
235,2,2
234,1,2
229,2,2
229,3,3
238,3,2
236,3,2
237,3,2
230,2,2
234,2,3
232,3,4
228,3,6
225,3,6
216,3,5
220,3,6
230,3,7
236,2,9
244,1,10
233,1,10
241,1,12
244,2,14
248,3,15
250,3,15
246,4,14
244,4,13
247,4,11
252,4,9
253,3,8
258,2,5
253,2,6
245,1,6
247,1,5
248,1,4
254,1,3
257,1,3
245,2,2
245,2,3
247,1,1
241,1,1
239,1,1
230,2,1
234,2,2
245,1,2
245,2,1
249,1,2
251,1,2
250,1,2
246,1,2
241,2,2
226,2,2
230,1,2
233,1,2
235,2,2
232,2,2
237,2,2
240,4,2
241,4,2
239,4,2
236,4,2
235,4,2
226,3,2
236,3,2
240,2,2
245,2,0
254,3,0
261,4,0
261,4,0
267,4,0
265,3,0
268,2,0
273,2,0
269,2,0
262,2,0
264,2,0
264,2,0
266,2,0
267,2,0
276,1,0
274,0,0
