5,100,100
0,1,0
228,100,100
5,100,100
5,100,101
5,101,105
5,104,107
5,108,113
5,118,123
5,125,132
3,90,97
3,95,104
3,97,105
6,104,114
6,112,120
6,113,132
6,116,136
7,100,115
7,100,123
7,109,127
6,114,126
6,112,129
6,114,125
6,121,124
6,110,125
6,114,123
6,122,122
5,117,125
5,119,125
5,119,122
8,125,125
7,120,128
9,123,121
9,118,129
9,116,123
9,115,120
10,116,120
9,116,118
8,117,113
7,118,110
7,117,106
6,113,104
8,106,106
8,99,115
8,101,118
11,98,121
10,98,116
10,98,123
10,102,125
9,105,129
8,104,123
11,106,124
9,103,121
8,109,129
8,114,121
8,116,121
8,118,122
8,127,122
8,127,119
8,133,115
8,129,113
8,120,114
8,116,117
8,116,114
8,115,110
8,108,112
5,104,109
5,100,108
5,97,106
5,96,100
5,95,94
5,90,97
5,99,98
5,101,96
5,108,97
5,114,97
5,118,100
5,121,97
5,130,97
5,121,92
5,118,91
5,118,91
5,118,90
5,116,88
8,108,88
11,101,88
12,98,85
15,102,84
17,98,91
20,93,87
25,83,89
26,86,89
27,89,88
29,87,95
35,84,92
35,82,87
34,84,94
31,88,95
29,89,93
30,86,96
29,92,91
30,90,88
30,84,87
29,80,85
29,84,81
28,83,79
30,84,76
29,86,78
28,75,80
27,81,79
26,76,71
25,72,73
25,73,74
24,71,73
23,71,74
21,74,76
21,76,76
23,80,76
23,83,76
25,84,75
25,83,76
23,86,76
22,84,77
22,84,82
21,75,90
28,68,89
29,75,90
29,79,93
29,81,90
27,81,89
28,80,88
32,79,82
35,77,75
35,75,82
36,72,83
37,68,82
39,72,82
40,69,79
47,71,77
44,77,73
45,72,74
43,72,80
49,71,79
51,70,80
51,72,77
54,73,72
53,68,71
52,67,71
53,64,63
52,67,60
57,65,54
60,65,52
64,66,52
63,61,49
60,59,47
69,58,47
68,59,49
66,61,45
64,58,48
65,55,53
68,56,53
74,50,53
72,56,51
75,57,53
75,56,56
79,57,57
86,52,51
92,53,53
91,53,51
96,52,49
101,54,49
100,50,49
103,50,48
99,48,47
96,53,48
92,57,50
89,51,50
87,46,48
85,44,54
84,44,55
84,45,60
89,40,58
93,39,54
95,36,58
100,38,56
100,38,55
107,32,54
116,31,55
117,30,53
124,30,49
126,27,42
136,26,42
150,27,41
149,29,40
150,28,34
155,26,32
161,23,31
154,22,33
151,22,32
155,20,28
172,20,20
166,20,18
164,20,20
161,18,20
166,19,21
171,20,25
173,19,26
181,21,32
198,19,33
206,18,30
207,16,32
214,15,32
215,13,27
218,12,28
224,12,24
221,13,24
219,13,21
214,14,18
222,15,17
213,16,16
216,17,16
233,16,13
224,18,11
223,19,11
223,21,11
223,19,12
226,16,12
226,16,12
221,14,14
222,14,14
228,12,14
235,14,13
243,12,13
245,11,13
247,10,13
237,7,14
236,6,13
231,7,12
231,3,14
242,4,14
246,5,12
239,4,12
232,5,9
233,5,9
234,6,10
244,6,10
239,6,10
244,6,9
253,7,10
251,7,12
240,8,10
241,5,10
239,6,11
236,6,12
229,6,11
239,5,11
249,5,9
262,6,10
257,6,11
256,5,9
263,6,8
257,7,8
248,8,7
248,9,6
241,8,6
241,6,7
237,7,6
230,6,7
237,4,6
230,4,6
230,5,8
223,6,8
235,6,6
229,5,6
234,5,6
242,4,7
240,5,7
245,4,6
254,4,6
251,4,6
254,4,4
251,5,4
242,6,3
250,5,3
250,5,3
242,6,3
237,6,3
252,4,2
243,3,2
249,3,4
257,3,4
262,3,3
262,3,3
263,3,3
248,3,3
241,4,3
242,4,4
243,4,4
243,3,4
241,4,4
239,4,4
250,4,3
256,4,2
247,3,2
234,4,2
227,5,2
234,4,3
248,3,2
254,3,4
260,2,5
253,2,5
260,1,5
272,1,5
269,1,5
258,1,6
244,1,4
249,2,3
248,2,3
244,2,4
238,1,4
237,1,5
242,2,3
243,2,2
240,1,2
235,1,4
242,1,4
241,1,4
241,1,5
244,0,5
254,0,5
254,0,6
257,0,7
247,0,8
245,0,9
246,0,9
246,0,8
236,0,8
238,0,8
236,0,5
230,0,5
238,0,3
229,0,4
224,0,2
232,0,2
229,0,3
237,0,4
240,0,4
240,0,5
244,0,4
237,0,4
233,0,4
238,0,4
235,0,2
229,0,2
229,0,0
