244,100,100
5,100,102
5,100,102
5,100,104
5,107,111
5,113,113
5,121,122
5,127,130
3,95,96
3,98,103
3,107,104
3,115,109
5,118,115
5,122,127
5,129,129
5,102,106
5,109,107
5,114,115
6,116,121
4,120,126
4,126,119
6,129,117
4,125,111
4,126,118
4,131,119
4,130,119
4,133,123
6,135,118
4,135,117
4,130,121
4,133,115
4,137,109
4,131,106
4,125,107
4,126,110
4,122,111
4,119,101
5,122,107
5,121,110
4,124,112
4,117,108
4,121,112
4,120,115
4,121,115
4,119,113
4,118,114
5,118,110
5,121,109
4,120,111
3,119,104
4,120,101
4,116,101
4,116,99
4,118,98
4,116,102
4,108,101
4,107,97
5,96,101
4,101,104
4,101,107
4,98,107
4,100,108
4,100,108
4,105,109
3,106,112
3,104,118
3,106,117
3,104,118
3,102,123
2,97,123
2,97,118
1,99,115
1,104,102
1,106,101
0,106,102
