240,100,100
5,100,100
5,100,101
5,105,102
5,109,104
5,113,106
5,116,114
5,124,124
5,95,97
5,99,100
5,99,110
5,103,118
5,107,131
5,110,144
5,118,149
4,96,130
4,98,130
4,105,132
6,108,137
6,113,143
7,113,137
7,109,140
5,104,134
5,103,142
5,99,139
5,104,137
6,106,136
8,111,134
8,115,137
8,106,116
11,110,112
11,118,108
12,114,110
12,120,116
10,117,118
11,112,118
11,112,122
10,116,122
11,111,122
8,112,121
9,109,118
8,111,112
8,106,118
8,108,115
9,100,118
8,102,117
8,93,110
7,99,106
8,100,104
8,98,102
8,95,101
9,93,96
9,91,100
9,95,101
9,93,99
10,88,103
12,88,107
12,86,110
11,89,111
11,91,107
11,91,109
11,92,112
10,96,109
10,94,118
10,99,117
9,99,120
9,98,120
9,99,113
11,101,108
11,98,113
12,98,115
12,90,113
13,88,114
13,89,120
13,91,116
12,89,117
12,89,115
12,93,115
12,97,110
12,96,106
12,98,99
14,95,99
15,91,102
17,90,101
16,88,95
16,85,93
14,82,95
14,82,97
13,77,98
14,74,99
12,74,95
12,70,91
12,65,87
11,65,87
12,66,84
13,67,85
14,73,84
15,73,86
17,76,86
17,77,83
19,74,81
19,81,79
22,83,78
24,84,76
23,91,77
23,93,74
23,90,73
25,90,68
28,85,72
27,87,73
28,85,78
29,81,81
29,75,80
31,75,83
32,68,92
33,66,91
34,65,93
37,65,89
37,61,94
39,61,92
43,60,95
48,60,91
48,57,91
50,60,94
47,57,89
47,55,88
53,49,85
55,47,80
57,44,73
65,44,71
69,41,72
65,41,73
68,45,71
69,44,75
75,44,70
75,46,71
74,45,73
73,47,71
76,52,65
78,49,64
78,47,61
82,44,59
80,42,57
81,41,59
80,40,58
82,38,60
84,36,62
88,33,67
82,32,66
85,31,70
83,26,68
85,23,72
92,20,68
100,19,72
107,17,68
115,16,69
124,16,63
128,16,65
130,16,62
131,17,66
134,17,58
138,17,55
134,21,57
135,22,54
136,22,50
131,21,46
136,22,42
141,22,42
138,22,39
134,17,38
135,15,40
137,17,38
141,17,36
141,16,36
147,14,33
150,12,31
150,10,27
152,10,25
151,9,26
150,9,27
147,9,22
142,9,23
151,9,22
166,9,23
176,8,25
184,9,21
188,9,20
189,8,21
200,7,19
192,7,16
194,6,15
204,8,17
200,7,18
215,6,17
223,6,15
232,5,14
230,5,11
231,5,14
237,4,13
233,3,15
235,3,17
231,3,17
231,3,17
231,2,16
234,2,15
236,2,14
242,2,14
235,2,13
245,2,13
249,1,11
251,0,11
249,0,10
259,0,5
257,0,6
268,0,3
261,0,3
256,0,2
254,0,3
247,0,3
230,0,3
226,0,1
227,0,3
234,0,4
223,0,4
225,0,4
222,0,4
227,0,3
236,0,3
242,0,2
233,0,2
239,0,2
232,0,1
238,0,2
228,0,2
227,0,2
230,0,2
231,0,1
239,0,1
236,0,1
249,0,0
