275,100,100
5,100,100
5,100,100
5,100,101
5,106,107
5,107,115
5,115,118
5,127,127
5,89,88
5,91,92
5,97,99
7,98,103
7,105,105
7,111,112
9,119,121
9,98,98
9,103,101
9,102,111
8,111,112
8,117,115
8,120,123
8,111,121
6,104,116
6,104,124
6,107,122
4,112,118
4,113,113
6,117,112
6,112,114
3,114,116
3,118,114
3,119,110
3,120,115
3,117,115
3,114,115
3,119,110
3,118,112
5,119,110
5,123,109
5,119,110
5,126,112
3,127,109
3,125,107
6,123,96
4,119,92
4,122,96
4,123,95
4,114,89
4,111,88
7,110,92
6,112,87
6,110,91
6,107,93
6,114,92
6,114,102
9,117,102
8,125,100
8,125,99
9,123,100
9,120,95
9,119,101
9,113,103
8,115,97
8,105,94
8,109,93
7,111,94
8,111,94
11,110,94
11,110,82
14,107,77
14,103,74
14,99,76
14,98,77
14,101,81
13,104,79
13,108,75
12,104,78
13,107,82
12,105,85
12,109,80
14,113,81
17,108,79
20,106,79
20,105,74
21,107,79
21,106,81
23,107,78
24,102,69
23,96,66
26,95,67
26,95,73
26,97,72
26,102,77
28,99,79
27,103,81
27,108,81
26,109,81
25,114,86
27,115,86
25,112,83
25,105,78
25,106,79
24,102,74
27,100,75
26,99,72
25,100,74
24,104,77
24,103,78
24,98,78
26,95,77
24,94,76
24,93,72
23,90,68
23,80,67
25,80,64
25,82,62
24,88,61
22,85,64
21,84,61
23,79,62
23,84,60
22,83,62
25,80,60
28,79,65
29,79,61
30,72,63
35,70,60
38,68,61
37,62,58
41,62,59
39,60,58
38,58,58
42,55,57
43,58,57
45,57,57
48,53,57
50,53,59
50,56,64
51,54,66
50,55,73
53,53,66
59,47,68
58,47,71
64,48,73
64,48,72
64,49,70
63,44,73
65,43,73
62,45,73
66,43,76
60,47,73
63,46,74
63,47,75
65,46,79
67,47,86
66,47,86
68,48,86
67,42,86
76,42,85
82,38,81
87,38,80
93,33,79
93,33,80
97,33,80
97,32,77
94,36,72
96,34,67
94,36,64
88,34,64
83,34,61
81,36,62
84,36,59
86,29,52
86,28,56
84,27,53
87,28,51
94,25,50
91,21,50
104,21,47
108,22,47
106,26,51
111,28,46
109,27,46
117,30,45
116,30,48
119,29,48
118,28,46
121,28,41
119,30,45
131,31,45
132,31,44
130,28,42
126,28,41
123,29,40
131,27,43
128,24,40
129,25,36
132,24,31
136,24,28
144,26,28
156,26,28
159,24,29
169,26,27
174,27,29
175,26,26
181,22,26
189,23,26
195,22,25
200,20,24
198,18,22
204,17,22
212,17,23
217,17,24
213,17,23
210,17,23
209,16,20
201,15,22
199,15,24
202,13,21
195,12,17
193,15,14
201,12,14
197,12,12
204,13,8
205,14,6
209,15,4
212,16,5
218,13,7
217,10,8
226,11,7
232,11,10
238,9,7
233,8,7
227,9,8
226,9,7
225,9,6
215,10,7
212,12,7
214,12,5
215,15,5
215,16,6
228,17,8
234,18,7
238,19,7
238,16,7
242,18,7
249,16,7
253,15,6
252,16,5
257,14,4
255,13,3
263,12,3
267,11,3
277,11,3
278,11,3
270,11,3
262,11,4
263,9,5
256,8,6
248,8,6
248,7,7
236,6,5
232,6,5
231,7,4
235,7,4
242,7,5
240,7,5
239,6,6
245,5,4
246,5,3
248,6,4
242,7,3
242,8,3
242,7,3
231,6,4
231,8,5
232,7,4
239,7,3
243,7,3
234,7,3
235,6,3
231,6,3
230,3,2
239,2,3
237,2,3
244,1,2
242,1,2
251,1,3
253,1,4
257,1,5
258,1,5
262,2,5
251,1,4
258,1,4
248,2,4
254,2,2
254,2,1
246,2,1
248,3,1
247,4,1
262,4,1
272,5,1
273,5,1
274,6,1
274,6,1
269,6,1
269,6,1
254,6,1
243,5,2
235,3,1
239,3,2
237,3,3
233,2,4
237,2,4
233,2,5
228,2,6
230,2,6
235,1,5
234,1,3
231,1,2
230,1,2
227,0,1
232,0,0
