251,100,102
5,100,100
5,100,101
5,100,102
5,102,108
5,108,114
5,113,121
5,122,128
5,87,90
5,93,95
5,96,104
5,105,112
5,108,118
5,109,125
6,120,129
3,95,115
3,95,118
3,99,124
3,103,118
6,113,117
6,118,118
6,115,120
4,107,116
5,112,117
5,112,122
5,113,125
8,109,126
8,110,123
8,105,129
8,103,125
9,105,135
9,105,128
9,106,126
6,105,129
7,108,130
7,112,124
7,111,118
6,103,113
7,111,117
8,107,120
6,100,123
5,109,124
4,109,129
6,107,117
6,106,113
6,102,110
5,98,111
5,98,115
5,90,114
5,87,113
5,92,120
5,92,130
5,96,134
5,98,130
4,100,131
4,97,122
4,98,127
6,97,126
10,95,115
9,91,114
10,94,108
10,95,109
10,91,110
10,90,108
9,82,108
8,76,108
8,65,108
7,61,114
7,55,119
7,55,117
7,57,117
7,55,110
7,57,105
8,61,102
9,61,101
9,61,102
9,62,105
9,53,103
9,51,111
10,53,120
9,54,127
8,54,126
11,56,124
11,56,127
11,55,136
11,60,128
10,63,122
10,57,124
11,60,122
12,56,121
12,59,118
12,61,119
12,62,121
13,61,119
13,67,114
13,70,111
11,71,105
13,68,112
14,70,107
14,64,100
13,63,105
13,56,101
13,51,98
13,49,96
14,49,97
13,50,92
16,49,92
16,49,86
20,48,92
22,44,100
29,41,96
33,38,95
33,37,97
33,36,103
38,36,104
40,39,108
37,41,101
38,46,98
40,49,101
40,46,97
41,48,100
44,51,98
41,51,91
41,53,83
42,51,85
42,52,90
42,57,92
44,62,80
43,65,81
49,61,82
49,62,82
51,62,83
51,61,80
57,62,72
61,64,75
64,59,79
66,57,78
66,56,83
70,54,82
75,50,85
86,48,89
82,44,82
76,48,77
72,53,74
77,49,75
73,53,76
72,55,79
69,51,82
69,55,90
67,56,88
69,47,92
69,45,89
71,42,89
77,43,79
79,44,74
83,39,71
85,37,69
91,38,66
95,38,62
95,37,58
94,40,52
89,39,53
88,34,54
92,33,51
94,34,53
91,34,58
102,36,54
102,33,54
111,30,56
115,29,59
115,28,63
124,30,62
135,28,60
134,25,60
140,24,60
143,20,63
140,21,61
153,20,62
151,20,64
154,18,63
154,15,64
156,15,64
147,16,58
147,15,55
144,14,52
147,14,49
146,16,44
151,15,44
147,14,38
151,14,35
153,17,31
153,20,31
155,16,28
146,19,30
139,21,33
146,20,32
149,25,31
158,24,32
157,22,29
155,23,30
153,21,32
155,22,32
156,19,31
154,15,30
154,13,30
158,14,29
165,12,28
167,12,27
165,9,26
162,9,24
173,8,24
176,9,26
173,8,23
173,6,21
176,6,23
178,5,24
182,3,20
181,2,17
173,2,18
176,2,16
177,2,16
189,2,15
196,1,14
209,1,16
204,1,16
215,1,13
216,1,12
217,2,11
231,3,16
233,3,14
230,4,15
233,4,10
244,4,11
243,4,12
246,4,11
242,4,11
254,3,12
254,2,10
263,2,13
261,2,12
263,3,13
266,3,11
268,4,13
257,4,11
254,4,10
249,3,8
237,3,6
236,2,8
232,3,10
238,3,9
233,2,9
227,3,10
229,3,8
230,4,8
240,5,8
242,4,7
231,6,8
237,7,9
229,7,11
234,6,10
233,7,10
236,7,6
237,7,6
238,5,5
235,6,4
239,6,2
248,6,2
248,6,2
242,5,2
234,6,2
234,7,2
228,8,2
236,7,1
238,7,1
241,4,1
248,3,1
248,3,1
247,3,1
249,2,1
248,2,0
245,0,0
