229,100,100
5,100,100
5,101,100
5,103,101
5,106,104
5,114,106
6,116,116
6,123,123
3,98,98
3,98,102
3,106,108
6,110,113
7,108,118
6,119,127
6,127,142
8,104,113
8,107,117
8,109,124
9,116,128
9,120,130
9,120,130
9,115,130
7,106,127
8,116,131
10,117,127
9,120,127
10,120,125
10,117,117
11,121,119
11,119,113
11,124,100
9,118,103
9,122,111
9,122,114
10,121,121
9,117,112
7,107,105
7,109,117
8,104,112
8,97,109
8,97,109
8,101,107
8,103,102
8,110,103
8,106,103
8,107,106
8,108,101
8,112,107
9,110,107
9,109,108
9,109,105
9,113,108
8,115,105
10,112,113
10,109,116
10,103,115
8,108,111
8,109,105
8,111,101
8,108,103
8,110,101
7,108,98
7,103,106
7,108,108
7,110,106
7,111,99
7,111,98
6,102,92
6,102,92
6,107,86
6,108,82
5,104,81
6,100,86
6,104,85
4,101,91
4,108,88
4,110,84
5,106,87
7,106,85
6,104,80
10,109,79
12,109,79
16,107,74
16,103,71
16,93,72
16,98,75
21,94,74
21,101,72
21,103,68
19,103,69
19,101,75
19,98,77
19,97,73
17,102,71
16,93,70
16,92,74
15,93,76
15,98,71
15,100,75
15,98,71
15,102,73
14,102,67
13,99,65
11,93,69
11,95,72
11,88,69
11,90,73
10,89,76
9,88,75
12,82,72
11,85,70
11,84,66
13,88,64
12,83,65
14,85,71
16,87,74
13,87,74
11,85,80
11,85,80
9,84,82
9,86,75
8,79,74
9,83,73
11,83,75
11,87,75
11,89,76
11,87,66
10,86,70
9,86,71
13,87,69
10,85,70
10,83,70
12,77,72
12,77,72
12,78,70
15,73,68
13,71,71
15,71,72
15,73,68
16,78,70
18,78,76
21,82,77
20,84,79
19,81,82
18,80,81
18,78,82
21,78,86
20,76,84
21,73,86
21,78,82
22,74,80
25,76,80
25,74,74
24,72,72
24,76,73
23,76,75
25,71,71
23,71,76
26,73,79
28,72,79
27,70,81
32,68,78
32,69,78
36,71,77
39,70,75
42,63,72
40,62,72
37,65,72
35,69,70
36,68,73
35,66,74
33,68,73
31,69,72
31,69,72
30,69,71
33,68,69
36,69,65
37,73,68
38,69,63
36,70,62
36,71,65
37,79,62
39,83,63
38,83,65
38,77,60
37,74,60
39,79,61
43,74,61
42,72,59
43,68,60
42,67,60
39,65,60
45,62,63
46,63,58
53,64,56
52,62,59
54,65,55
57,64,57
58,65,49
57,64,45
59,58,45
57,56,43
56,54,40
56,54,36
58,53,34
56,51,37
59,51,34
66,52,37
69,49,39
73,46,38
79,45,41
81,47,40
88,46,40
91,47,44
95,50,46
97,48,46
94,46,50
93,41,48
101,39,50
108,45,49
110,44,48
104,44,40
111,42,38
118,42,38
128,40,39
136,42,39
137,34,45
145,33,50
148,34,47
146,36,46
152,42,43
159,37,44
158,37,43
154,38,38
153,33,35
162,34,34
157,35,32
158,30,29
156,34,27
164,32,26
170,37,26
183,37,26
183,35,25
186,37,24
187,37,22
178,37,20
183,34,22
191,27,21
185,25,18
185,25,16
184,21,16
187,19,16
191,20,18
193,22,15
192,21,15
181,24,15
184,24,16
188,25,14
178,24,14
177,22,12
182,21,10
178,22,8
180,21,6
190,21,5
191,19,4
188,17,4
189,18,4
189,15,3
193,15,3
206,14,4
207,13,4
222,13,3
226,14,3
235,12,3
233,11,2
229,10,2
226,11,2
231,12,1
223,13,1
226,12,1
213,12,1
225,11,1
219,11,1
223,10,1
223,10,1
218,11,1
219,9,1
223,8,1
221,8,0
232,7,0
231,6,0
230,6,0
236,5,0
232,5,0
232,6,0
225,7,0
219,7,0
211,9,0
210,9,0
213,9,0
210,9,0
210,9,0
215,10,0
216,10,0
204,9,0
205,9,0
198,7,0
204,7,0
212,6,0
206,5,0
212,5,0
214,3,0
221,3,0
214,3,0
221,3,0
221,3,0
210,3,0
207,3,0
217,3,0
211,3,0
216,3,0
208,3,0
211,3,0
217,3,0
207,3,0
203,2,0
208,2,0
206,2,0
211,1,0
218,1,0
227,1,0
228,1,0
232,1,0
239,0,0
